conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1864591700154618175,Sat Dec 07 03:31:34 +0000 2024,0,@barengwarga PPN 12 % bukannya udh ketok palu ya ? Gara2 org pd ngmgin Miftah mulu sih. Jd kecolongan kan,1865237690654036027,,barengwarga,in,,0,0,0,https://x.com/allegrisaurus/status/1865237690654036027,98027574,allegrisaurus
1864902438769299727,Sat Dec 07 03:27:41 +0000 2024,0,@hey_Iam_nobody @NarasiNewsroom Ppn 12 hanya utk barang mewah,1865236714681417769,,hey_Iam_nobody,in,,0,0,0,https://x.com/projectarsx/status/1865236714681417769,1774380792577495040,projectarsx
1865077291300327676,Sat Dec 07 03:27:41 +0000 2024,1,@kompascom Problemnya +62 akan menghadapi nataru bulan Ramadhan dan idul fitri yg berdekatan harga barang naik ditambah ppn 12 persen tambah ajur langkah bijak ditunda,1865236712475271679,,kompascom,in,,0,0,0,https://x.com/SahabathtJ/status/1865236712475271679,884709186705039360,SahabathtJ
1865225327615840516,Sat Dec 07 02:42:26 +0000 2024,1,PPN 12% di Tahun 225 Hanya Berlaku Untuk Barang Mewah Tagar : Gus baha rakyat jelata velove yati pesek miyabi #Bisadipegang https://t.co/WZfSEwidXF,1865225327615840516,https://pbs.twimg.com/media/GeKcfV3bQAApGOg.png,,in,,0,0,0,https://x.com/tintamayaa/status/1865225327615840516,1533665374038011904,tintamayaa
1865069530676105289,Sat Dec 07 02:41:02 +0000 2024,0,@ferrykoto Senior dan junior brtemu utk diskusi kepentingan bersama utang negara dan ppn 12% adlh contohnya..,1865224972161204433,,ferrykoto,in,,0,0,0,https://x.com/senkgolbac00x/status/1865224972161204433,1698988495073923072,senkgolbac00x
1865223862432280612,Sat Dec 07 02:36:37 +0000 2024,0,PPN Tetap Naik 12 Persen Tahun Depan tapi Sasar Barang Mewah Sumber : CNN INDONESIA Foto : CNN INDONESIA #ppn #ppnnaik #ppnnaik12persen #perpajakan https://t.co/f3Oe7PD4W8,1865223862432280612,https://pbs.twimg.com/media/GeKbKbjbIAApElG.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/popjasaofficial/status/1865223862432280612,1493830862630109184,popjasaofficial
1865223364832563491,Sat Dec 07 02:34:39 +0000 2024,49,Harga Motor Honda Naik hingga Rp2 Juta Imbas PPN 12 Persen dan Opsen https://t.co/RwYvDrTHyM,1865223364832563491,,,in,,5,18,19,https://x.com/CNNIndonesia/status/1865223364832563491,17128975,CNNIndonesia
1865223150604259580,Sat Dec 07 02:33:47 +0000 2024,1,Grassroot terus yang ditindas kenapa tidak langsung ikuti aliran duitnya hantam bandarnya ? PPN 12 % dapatnya pejabat yang bikin kebijakan muter - muter kayak polisi ,1865223150604259580,,,in,soerabaia,0,0,0,https://x.com/winartojbs/status/1865223150604259580,516544851,winartojbs
1865223062095892896,Sat Dec 07 02:33:26 +0000 2024,0,PPN 12 Persen Tetap Berlaku 2025 API Singgung Kemunduran Industri Tekstil 3 Tahun Terakhir https://t.co/N5VS0GhoNF,1865223062095892896,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1865223062095892896,154102750,Beritasatu
1864968347781337254,Sat Dec 07 02:33:04 +0000 2024,2,@biasmemilihaku @BudiBukanIntel HTI² noh ppn 12% didepan mata,1865222969980784952,,biasmemilihaku,in,,0,0,0,https://x.com/satiagustaman/status/1865222969980784952,536477456,satiagustaman
1865199465591902295,Sat Dec 07 02:30:53 +0000 2024,0,@MuhadklyAcho PPN 12 % dapatnya pejabat yang bikin kebijakan kayak gini ..... Rejim parahnya gak ketolong,1865222419784622262,,MuhadklyAcho,in,soerabaia,0,0,0,https://x.com/winartojbs/status/1865222419784622262,516544851,winartojbs
1865218182979444886,Sat Dec 07 02:30:51 +0000 2024,0,@Beritasatu Ppn 12 hanya menguntungkan ngkong...tapi bikin melarat rakyat tah....nikmatilah kedunguan rakyat banyak kita....,1865222409332363769,,Beritasatu,in,,0,0,0,https://x.com/diyamed2/status/1865222409332363769,1142990172872531969,diyamed2
1865222133212905783,Sat Dec 07 02:29:45 +0000 2024,1,PPN 12% Hanya Berlaku Untuk Barang Mewah Pemerintah umumkan kenaikan tarif PPN 12 % mulai 1 Januari 2025 hanya akan dipungut ke barang mewah sedangkan barnag tdk mewah tetap dikenakan tarif PPN 11 % alias tidak naik Gus baha rakyat jelata velove yati pesek miyabi #Bisadipegang https://t.co/aiKN9nq56C,1865222133212905783,https://pbs.twimg.com/ext_tw_video_thumb/1865222098245029888/pu/img/vrydaOSlmWHogKJ0.jpg,,in,,0,0,0,https://x.com/tintamayaa/status/1865222133212905783,1533665374038011904,tintamayaa
1865221923107672249,Sat Dec 07 02:28:55 +0000 2024,0,Presiden: PPN 12 Diterapkan sesuai UU dan Berlaku untuk Barang Mewah - https://t.co/vUgVdNfFB4 https://t.co/XU7nmUib2Z,1865221923107672249,https://pbs.twimg.com/media/GeKZdELakAMHHnA.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/superradioid/status/1865221923107672249,816345224037343232,superradioid
1864902438769299727,Sat Dec 07 02:27:54 +0000 2024,0,@ryuokey @NarasiNewsroom 12% hanya berlaku untuk PPNBM ppn tetep 11%,1865221667016053253,,ryuokey,in,Jawa Barat,0,1,0,https://x.com/Nickyminoj/status/1865221667016053253,1791248490255024128,Nickyminoj
1865211753392697435,Sat Dec 07 02:23:54 +0000 2024,0,@txtdrimedia Yanh bener Alfamart aja ppn nya 12% bapa,1865220661666550172,,txtdrimedia,in,,0,0,0,https://x.com/Gabut158882/status/1865220661666550172,1727870899343544320,Gabut158882
1865012539903611276,Sat Dec 07 02:21:21 +0000 2024,4,@DoankWarto Pdahal partainya puan salah satu biang kerok yg menyetujui UU HPP yg mengatur ppn 12%,1865220021322158392,,DoankWarto,in,,0,1,0,https://x.com/setyotomo16/status/1865220021322158392,115047780,setyotomo16
1865199585414860954,Sat Dec 07 02:14:39 +0000 2024,0,@ARSIPAJA krn @prabowo hanya mau terapkan ppn 12 persen utk barang mewah saja,1865218332460486815,,ARSIPAJA,in,,0,0,0,https://x.com/AikHoki/status/1865218332460486815,1369573838007062535,AikHoki
1865218182979444886,Sat Dec 07 02:14:03 +0000 2024,0,Meski Tidak Masuk Daftar Industri Tekstil Bakal Terdampak Efek Domino PPN 12 Persen https://t.co/PcVfAPEBBo,1865218182979444886,,,in,Jakarta,0,1,0,https://x.com/Beritasatu/status/1865218182979444886,154102750,Beritasatu
1865217372145226025,Sat Dec 07 02:10:50 +0000 2024,2,Menko Airlangga Tegaskan PPN 12 Persen Tidak Berlaku Pada Biaya Pendidikan https://t.co/t3U0HRvnUw #RadarJabar #Menko #Airlangga #PPN12persen #Pendidikan #Ekonomi,1865217372145226025,,,in,Jawa Barat,0,0,0,https://x.com/radarjabar_id/status/1865217372145226025,1651883208404000769,radarjabar_id
1865216919294681144,Sat Dec 07 02:09:02 +0000 2024,0,PPN 12 Persen Cuma untuk Barang Mewah Luhut Buka Suara https://t.co/DgqBPlDzT1,1865216919294681144,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1865216919294681144,305657272,ilhamiasnawi
1865216918107623739,Sat Dec 07 02:09:01 +0000 2024,0,Usai Bertemu Prabowo Luhut cs Dukung PPN 12% buat Barang Mewah https://t.co/l0iYWv1Uq0,1865216918107623739,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1865216918107623739,305657272,ilhamiasnawi
1865216910906003848,Sat Dec 07 02:09:00 +0000 2024,0,Daftar Barang Mewah yang Kena PPN 12% per 1 Januari 2025 : Okezone Economy https://t.co/I23anCAb65,1865216910906003848,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1865216910906003848,305657272,ilhamiasnawi
1865216773022265690,Sat Dec 07 02:08:27 +0000 2024,0,Top 5 News: Kenaikan PPN 12 Persen untuk Barang Mewah hingga Gus Miftah Punya Jiwa Kesatria https://t.co/odzdZOLrqC,1865216773022265690,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1865216773022265690,154102750,Beritasatu
1864902438769299727,Sat Dec 07 02:08:05 +0000 2024,0,@NarasiNewsroom Upah naik 6.5% ppn naik jadi 12% . Sumbut gak kiro2?,1865216681104281709,,NarasiNewsroom,in,Di sisi hatimu,0,0,0,https://x.com/theWONGSO/status/1865216681104281709,489171925,theWONGSO
1864915706351133029,Sat Dec 07 02:07:10 +0000 2024,0,@phenty_pen @txtdrimedia Iya. Mksdku batal dikenakan ke semua barang kecuali barang mewah. Jadi semua brg tetap kena PPN 11% yg brg mewah kena 12%. Ada juga barang dan jasa yg tidak kena PPN.,1865216448454627542,,phenty_pen,in,Indonesia,0,1,0,https://x.com/rizieqdivist/status/1865216448454627542,453931027,rizieqdivist
1865215754028896723,Sat Dec 07 02:04:24 +0000 2024,3,PPN 12 Persen Akan Diterapkan Tahun 2025 DPR Usulkan Ini https://t.co/BlNatgtGnL #RadarJabar #PPN12persen #UsulanDPRRI #2025PPNnaik #Pemerintah #pajak,1865215754028896723,,,in,Jawa Barat,0,0,0,https://x.com/radarjabar_id/status/1865215754028896723,1651883208404000769,radarjabar_id
1865215376524820802,Sat Dec 07 02:02:54 +0000 2024,5,12-6-24-ppn-at-8pm-cst-9pm-est. #PPN #TRUTH https://t.co/DqikUnGw7y,1865215376524820802,,,en,"Nashville, TN",0,0,4,https://x.com/PPN1776/status/1865215376524820802,1651337364432642048,PPN1776
1864887528546869732,Sat Dec 07 02:01:15 +0000 2024,0,@tanyarlfes kawal kaesang dan fufufafa tolak ppn 12% justice for gamma free palestine,1865214960835662097,,tanyarlfes,in,KYUpiter 규피터 💫,0,0,0,https://x.com/seranim__/status/1865214960835662097,1140278275614203905,seranim__
1865214912529862874,Sat Dec 07 02:01:03 +0000 2024,0,kawal kaesang dan fufufafa tolak ppn 12% justice for gamma free palestine,1865214912529862874,,,in,KYUpiter 규피터 💫,0,0,0,https://x.com/seranim__/status/1865214912529862874,1140278275614203905,seranim__
1864851838434185534,Sat Dec 07 01:47:51 +0000 2024,0,@BANGSAygSUJUD @prabowo @99propaganda @adri_zizie @are_inismyname @DarekaRendy @gtobing2903 @yusufagro @florieliciouss @Ndons_Back @Kimberley_PS08 Menko airlangga bilang kenaikan ppn 12% akan di umumkan pekan depan... Sosulinya pasti udah di pikirkan oleh pemerintah...dan solusi itu tidak lain dan tidak bukan adalah BANSOS...,1865211588954984959,,BANGSAygSUJUD,in,,0,1,0,https://x.com/NgajuNathan/status/1865211588954984959,1495752229701455872,NgajuNathan
1865210897167483144,Sat Dec 07 01:45:06 +0000 2024,15,PPN 12% Hanya Berlaku Untuk Barang Mewah Pemerintah umumkan kenaikan tarif PPN 12 % mulai 1 Januari 2025 hanya akan dipungut ke barang mewah sedangkan barnag tdk mewah tetap dikenakan tarif PPN 11 % alias tidak naik. Gus baha rakyat jelata velove yati pesek miyabi #Bisadipegang https://t.co/RUAHLNmuqR,1865210897167483144,https://pbs.twimg.com/ext_tw_video_thumb/1865210863453601792/pu/img/HERWNa825p9qGFYR.jpg,,in,"Bandung, Jawa Barat",0,16,10,https://x.com/KemalaReny/status/1865210897167483144,1579498090658398208,KemalaReny
1865210553909809310,Sat Dec 07 01:43:44 +0000 2024,0,Penerapannya masih abu2...tidak jelas kalian hanya malu akui negara sudah ga punya duit... 2 Alasan Prabowo Keukeuh PPN 12% Tetap Berlaku https://t.co/wHVLY0fYV7,1865210553909809310,,,in,,0,0,0,https://x.com/AndiRa1410/status/1865210553909809310,1807233625265700864,AndiRa1410
1865209687718969834,Sat Dec 07 01:40:18 +0000 2024,0,Prabowo Pastikan Kenaikan PPN 12 Persen Hanya untuk Barang Mewah https://t.co/zCvQkZYG85,1865209687718969834,,,in,Indonesia,0,0,0,https://x.com/rmol_id/status/1865209687718969834,990237626,rmol_id
1865209490213343418,Sat Dec 07 01:39:31 +0000 2024,69,Ketentuan PPN 12 persen itu diperintahkan Undang-undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (UU HPP). Nah wacana mengenakan pajak 12% untuk brg mewah dan 11% unt brg lainnya bagi kalangan ekonom dan pakar perpajakan sgt membingungkan. Sebab PPN merupakan https://t.co/iLfO37kPrC,1865209490213343418,https://pbs.twimg.com/amplify_video_thumb/1865204013756747778/img/ONQRZtq78n2jaSY8.jpg,,in,~#,1,7,23,https://x.com/papa_loren/status/1865209490213343418,1466651308102877187,papa_loren
1865209451051126922,Sat Dec 07 01:39:21 +0000 2024,18,PPN 12% Hanya Berlaku Untuk Barang Mewah Pemerintah umumkan kenaikan tarif PPN 12 % mulai 1 Januari 2025 hanya akan dipungut ke barang mewah sedangkan barnag tdk mewah tetap dikenakan tarif PPN 11 % alias tidak naik. Gus baha rakyat jelata velove yati pesek miyabi #Bisadipegang https://t.co/w2OtpFyhby,1865209451051126922,https://pbs.twimg.com/ext_tw_video_thumb/1865209410039222274/pu/img/COA_LvHl8Mim5zU1.jpg,,in,"DKI Jakarta, Indonesia",1,10,12,https://x.com/Caroline_Chania/status/1865209451051126922,500547416,Caroline_Chania
1865209286034596151,Sat Dec 07 01:38:42 +0000 2024,0,Tp PPN Naik 12% kaga untung inimah. Malak yg ada ,1865209286034596151,,,in,,0,0,0,https://x.com/Idoloneroblu20/status/1865209286034596151,1739560056071557120,Idoloneroblu20
1864900584190677403,Sat Dec 07 01:36:21 +0000 2024,0,@TholekG @kejaksaan Mungkin ppn 12% bs d cancel jk @KejaksaanRI punya nyali dan otak lbh ,1865208696235790535,,TholekG,in,TASIKMALAYA KOTA,0,0,0,https://x.com/abuyahany/status/1865208696235790535,1434455521633849346,abuyahany
1865045929398866400,Sat Dec 07 01:33:00 +0000 2024,0,@PernebangRoket Skrng mlah melebar ke yg bersangkutan suka ngumbar thrist trap dah stop bahas boncengan gus gusan waktunya fokus lagi ke ppn 12% anyingg,1865207850429223279,,PernebangRoket,in,"Wangshuu inn, Liyue",0,0,0,https://x.com/XiaoKuroki/status/1865207850429223279,1217178690251116551,XiaoKuroki
1864968347781337254,Sat Dec 07 01:28:54 +0000 2024,2,@ichtiaradimas @BudiBukanIntel PPN 12% bukannya sudah ditetapkan hanya untuk barang mewah?,1865206820316516599,,ichtiaradimas,in,"Makassar, Indonesia",0,0,0,https://x.com/taufiq_gooner/status/1865206820316516599,64685306,taufiq_gooner
1865206777203298564,Sat Dec 07 01:28:44 +0000 2024,0,Meutya Hafid sama aja pengecutnya wkwkwk,1865206777203298564,,,in,Jakarta Selatan,0,0,0,https://x.com/Archieon14/status/1865206777203298564,366567010,Archieon14
1865206686153363841,Sat Dec 07 01:28:22 +0000 2024,0,RAKYAT KECIL AMAN DARI PPN? Prabowo (@prabowo) menegaskan kenaikan PPN 12 persen hanya berlaku untuk barang mewah karena untuk melindungi rakyat menengah ke bawah. Kata dia melindungi rakyat kecil adalah prioritas. Kita tunggu saja praktiknya nanti. https://t.co/ziDeKvuRmD,1865206686153363841,,,in,Jakarta Capital Region,0,0,0,https://x.com/SamudraFakta/status/1865206686153363841,1590907382342635520,SamudraFakta
1865169421859193020,Sat Dec 07 01:24:08 +0000 2024,1,@dheaapeee @tanyakanrl Ppn 12% uda muncul koq hanya untuk barang mewah... Nah yg kayak u ga usah takut ga punya barang mewah kan.. santai aja.,1865205620665913612,,dheaapeee,in,Bekasi,0,0,0,https://x.com/Pink2_nicolaus/status/1865205620665913612,78944078,Pink2_nicolaus
1864835973319922140,Sat Dec 07 01:22:41 +0000 2024,1,@Q_kwenthrith @Mayla_iskandar Agama lain ga ada yg sefrontal ini deh,1865205254662558089,,Q_kwenthrith,in,,0,0,0,https://x.com/lalalabloem/status/1865205254662558089,1620199689504325634,lalalabloem
1865205253093888463,Sat Dec 07 01:22:40 +0000 2024,0,Beritanya bener. Tapi itu baru aspirasi. Legal formalnya ya masih 12% buat semua barang per 2025 nanti (Bukan PpnBM). Kecuali ada legal formal baru PPN 12% per 2025 masih berlaku.,1865205253093888463,,,in,Kantin Sekolah,0,0,0,https://x.com/lannabistdelrey/status/1865205253093888463,1368139696048541696,lannabistdelrey
1865205049703739473,Sat Dec 07 01:21:52 +0000 2024,0,Jangan lupa tahun depan PPN naik 12%. Fokus.,1865205049703739473,,,in,,0,0,0,https://x.com/nyuaboy/status/1865205049703739473,129128133,nyuaboy
1864859141497590095,Sat Dec 07 01:21:15 +0000 2024,0,@kring_pajak @endaplur min kapan peraturan untuk pelaksanaan ppn 12% dikeluarkan. karna banyak kesimpangsiuran berita diluar sana apakah ditunda atau bagaimana? peraturannya jgn dadakan. please,1865204894728360387,,kring_pajak,in,indonesia,0,0,0,https://x.com/febby_christia/status/1865204894728360387,87142785,febby_christia
1864961094944723283,Sat Dec 07 01:20:11 +0000 2024,0,@NOTASLIMBOY Nextnya PPN 12% yg katanya berlaku selektif untuk barang2 mewah tertentu tapi smp skrg blm ada klasifikasi kategorinya apa aja. Kayanya pejabat2 pemerintah cm akting pura2 lagi susah duit doang. Mirip alasan manajemen perusahaan/kantor yg gak mau naikin gaji karyawan.,1865204625512788461,,NOTASLIMBOY,in,,0,0,0,https://x.com/ckurt1994/status/1865204625512788461,1348082454788141056,ckurt1994
1865201878054879301,Sat Dec 07 01:20:00 +0000 2024,1,Pemerintah dan DPR telah sepakat menaikkan tarif PPN pada 1 Januari 2025 secara khusus untuk barang mewah. Meski demikian potensi penerimaan negara dari penerapan PPN 12% secara selektif itu diperkirakan tidak signifikan. #Ekonomi #AdadiKompas https://t.co/Z6YFCgIwFA,1865204580004561358,,hariankompas,in,"Palmerah, Jakarta",0,2,2,https://x.com/hariankompas/status/1865204580004561358,255866913,hariankompas
1865203321796952449,Sat Dec 07 01:15:00 +0000 2024,0,Keputusan pemerintah menaikan upah minimum nasional sebesar 6 5% sepertinya menggembirakan. Mampukah kenaikan tersebut membahagiakan warga di ditengah kenaikan PPN 12%? Simak ulasannya dalam #NewsOrHoax pkl 12.30 WIB di KompasTV : https://t.co/rUTSoY7Gv2 https://t.co/DC6hayqoQr,1865203321796952449,https://pbs.twimg.com/media/GeHT3D3akAIafvH.jpg,,in,Indonesia,0,0,0,https://x.com/KompasTV/status/1865203321796952449,71436318,KompasTV
1865169421859193020,Sat Dec 07 01:13:15 +0000 2024,2,@tanyakanrl Mrk ribut mrk makin kaya soalnya diundang ke tipi2 Mending kawal kasus gama ppn 12% dll dkk Negara lagi kacau jgn smp fokus kita terpecah,1865202883073040698,,tanyakanrl,in,singapore,0,0,0,https://x.com/YMM_180623/status/1865202883073040698,1729115808155250688,YMM_180623
1864550395168645596,Sat Dec 07 01:09:31 +0000 2024,0,@PKSejahtera @netty_heryawan naik 6 5% tp ppn 12%,1865201941510520880,,PKSejahtera,in,,0,0,0,https://x.com/Rajiefamin/status/1865201941510520880,1443153436510277632,Rajiefamin
1865201878054879301,Sat Dec 07 01:09:16 +0000 2024,7,Selamat pagi Sahabat Kompas. Pemerintah segera memfinalkan jenis barang mewah yang akan dikenai tarif PPN 12 persen per 1 Januari 2025. Ada peluang kategori barang mewah diperluas. Baca selengkapnya di sini https://t.co/MUJMJvOa3f #PPN12Persen #Ekonomi #Adadikompas https://t.co/6CFJPNp2E8,1865201878054879301,https://pbs.twimg.com/media/GeKHCFnakAAT0tJ.jpg,,in,"Palmerah, Jakarta",0,1,9,https://x.com/hariankompas/status/1865201878054879301,255866913,hariankompas
1865201251304239365,Sat Dec 07 01:06:46 +0000 2024,1,Potensi Setoran dari PPN 12 Persen Minim Pemerintah Cari Cara Lain Kejar Target Pajak Pemerintah segera memfinalkan jenis barang mewah yang akan dikenakan tarif PPN 12 persen. Ada peluang kategori barang mewah diperluas. Baca Kompas https://t.co/Xu7SJSgTqB @hariankompas,1865201251304239365,,,in,,0,0,0,https://x.com/tatisamhadi/status/1865201251304239365,1445984430258982913,tatisamhadi
1865201233415307687,Sat Dec 07 01:06:42 +0000 2024,0,Presiden Prabowo Subianto bicara soal kenaikan PPN dari 11% menjadi 12% tahun depan. Kebijakan tersebut akan tetap dilaksanakan meski menuai penolakan. https://t.co/T3uJAoZ8A5,1865201233415307687,,,in,"Jakarta, Indonesia",0,0,1,https://x.com/detikfinance/status/1865201233415307687,135795460,detikfinance
1864968347781337254,Sat Dec 07 01:03:50 +0000 2024,0,@BudiBukanIntel 5 tahun kedepan bakal banyak kek gini startnya PPN 12%,1865200513341624663,,BudiBukanIntel,in,,0,0,0,https://x.com/KutuJoged/status/1865200513341624663,1737846245081956352,KutuJoged
1864824338945593649,Sat Dec 07 01:03:25 +0000 2024,0,@kompascom arus modal org indonesia saja makin banyak investasi ke luar negeri artinya kepercayaan untk berbisnis di negara sendiri kurang diminati apalagi akan dinaikkan ppn 12% utk barang mewah bakal terjadi sudden reversal berhati2 lah ambil kebijakan https://t.co/7sdsirZQ9G,1865200406378484137,,kompascom,in,"Kongo, Africa",0,0,0,https://x.com/okino2x/status/1865200406378484137,984328163210682368,okino2x
1864857640985346431,Sat Dec 07 01:00:34 +0000 2024,0,@crocodilss Sbg netizen sy capek klo harus mengawal semua kasus Penembakan Gamma belom kelar ppn 12 masih lanjut mafia haji di kementrian jg blm beres. Untung timnas nya lagi jago2nya ,1865199688716271675,,crocodilss,in,,0,0,0,https://x.com/hulamhulim/status/1865199688716271675,542502929,hulamhulim
1865198309591388648,Sat Dec 07 00:55:05 +0000 2024,1,12-6-24-PPN-AT-8PM-CST-9PM-EST #PPN #TRUTH https://t.co/pWyz2JTDKg,1865198309591388648,,,en,,0,0,1,https://x.com/Arlynda16325351/status/1865198309591388648,1707513727208300544,Arlynda16325351
1865197852244480062,Sat Dec 07 00:53:16 +0000 2024,1,12-6-24-PPN-AT-12PM-CST-1PM-EST #PPN #TRUTH https://t.co/KzP9nMcTtH,1865197852244480062,,,en,,0,0,1,https://x.com/Arlynda16325351/status/1865197852244480062,1707513727208300544,Arlynda16325351
1864889537786458283,Sat Dec 07 00:51:28 +0000 2024,1,@DavidWijaya82 Tapi menyetujui pemberlakuan UU yg di tahun 2022 yg menaikkan tarif PPN 11 % dan memungkinkan pemerintah memberlakukan PPN 12 % secara otomatis di thn 2025. Dan sekarang berusaha cuci tangan Bikin mual ,1865197398588567645,,DavidWijaya82,in,,0,1,0,https://x.com/wietj4k/status/1865197398588567645,1605092691783880706,wietj4k
1864647805106888769,Sat Dec 07 00:49:59 +0000 2024,0,@zarryhendrik PPN itu bukan untuk barang mewah gaes jangan mau dibohongi Zarry. Tandatangani petisi ini untuk menolak kenaikan PPN 12%. https://t.co/DSwrTYlbSa,1865197028101493168,,zarryhendrik,in,Indonesia,0,0,0,https://x.com/ardhiesta/status/1865197028101493168,60909932,ardhiesta
1864728394883305616,Sat Dec 07 00:47:51 +0000 2024,0,@ngemtot Tolak kenaikan PPN 12% tandatangani petisinya yuk biar dapat atensi yang makin besar https://t.co/DSwrTYlbSa,1865196488797884851,,ngemtot,in,Indonesia,0,0,0,https://x.com/ardhiesta/status/1865196488797884851,60909932,ardhiesta
1864540262346744200,Sat Dec 07 00:46:52 +0000 2024,0,@convomf Tolak kenaikan PPN 12% karena harga barang-barang bisa jadi makin mahal tanda tangani petisinya yuk https://t.co/DSwrTYlbSa,1865196242835488803,,convomf,in,Indonesia,0,0,0,https://x.com/ardhiesta/status/1865196242835488803,60909932,ardhiesta
1865169421859193020,Sat Dec 07 00:46:03 +0000 2024,0,@tanyakanrl gausah ngurusin beginian asli ga penting gada manfaat ngasih engagement ke orang model gitu tetep kawal ppn 12% atau Gamma dibunuh polisi,1865196035519525158,,tanyakanrl,in,,0,0,0,https://x.com/287fold/status/1865196035519525158,1170146223711383552,287fold
1865060150891155895,Sat Dec 07 00:45:23 +0000 2024,0,@0jenry1 ppn 12% dong ,1865195867743097212,,0jenry1,in,indonesia,0,0,0,https://x.com/ASN_TELADAN/status/1865195867743097212,1555094815028953090,ASN_TELADAN
1865194667530424565,Sat Dec 07 00:40:37 +0000 2024,0,PPN 12% hanya untuk bawang merah. alhamdulillah ucap bawang putih.,1865194667530424565,,,in,Amerika Latin,0,0,0,https://x.com/bulanmemancar/status/1865194667530424565,1130190590438567937,bulanmemancar
1864902438769299727,Sat Dec 07 00:34:29 +0000 2024,1,@NarasiNewsroom Naik 6 5% tp siap2 PPN naik 12% blm dipotong iuran BPJS blm lg katanya Tapera jg ya jadii yaaah sama aja ga sih,1865193124064301171,,NarasiNewsroom,in,Saranjana,0,1,0,https://x.com/hey_Iam_nobody/status/1865193124064301171,1633855208488058880,hey_Iam_nobody
1865192975720157393,Sat Dec 07 00:33:53 +0000 2024,0,Presiden Tegaskan Kebijakan PPN 12 Persen Berlaku Hanya untuk Barang Mewah Prabowo: Kita Tetap Lindungi Rakyat Kecil https://t.co/J9Lu68RgNs,1865192975720157393,,,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://x.com/InsiberNews/status/1865192975720157393,4019321358,InsiberNews
1865192704138973368,Sat Dec 07 00:32:48 +0000 2024,7,Semakin jelas.. PPN 12% Hanya tuk barang Mewah dan berlaku tetap 1 Januari 2025 sesuai dengan Undang Undang. Hal tersebut diungkapkan oleh Komisi X DPR RI. Gus Baha rakyat jelata velove yati pesek miyabi #Bisadipegang https://t.co/GDm6QVrR5t,1865192704138973368,https://pbs.twimg.com/ext_tw_video_thumb/1865192674736902146/pu/img/pYrJFfYOB2xMdUE5.jpg,,in,Indonesia,1,5,7,https://x.com/sarinah4_/status/1865192704138973368,1778096256570834944,sarinah4_
1864961094944723283,Sat Dec 07 00:31:14 +0000 2024,0,@NOTASLIMBOY PPN 12% yuk bisa yuuk UKT jg naik thn dpn bikin viral di medsos sampe dihapusin,1865192307617861676,,NOTASLIMBOY,in,Saranjana,0,0,0,https://x.com/hey_Iam_nobody/status/1865192307617861676,1633855208488058880,hey_Iam_nobody
1864845504456331752,Sat Dec 07 00:30:44 +0000 2024,0,@sugondese6666 @irwndfrry Benar ini ama ppn 12% yang udah jelas bidang dia,1865192181998456862,,sugondese6666,in,,0,0,0,https://x.com/itsme_rama/status/1865192181998456862,1475615828045271044,itsme_rama
1865192085307150469,Sat Dec 07 00:30:21 +0000 2024,1,Siap-Siap Ini Jenis Mobil-Motor Bisa Masuk Daftar Barang Kena PPN 12% https://t.co/2kooue0K0E,1865192085307150469,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1865192085307150469,847372542830444544,cnbcindonesia
1865191997981757545,Sat Dec 07 00:30:00 +0000 2024,5,Tarif pajak pertambahan nilai (PPN) 12% akan diterapkan pada tahun depan. Berikut informasi selengkapnya.https://t.co/mcdx6eKBib,1865191997981757545,,,in,,1,0,2,https://x.com/detikcom/status/1865191997981757545,69183155,detikcom
1864857929574502848,Sat Dec 07 00:29:37 +0000 2024,1,@zeracnovic @yanzero_ @hrdbacot Vietnam pendekatannya jangka panjang sebagai negara alternatif pengganti china masuk ke rantai pasok global ekosistem industri yg lebih maju industri masa depan makin banyak pekerjaan formal makin banyak pajak masuk bukan naikin ppn 12%,1865191900153811027,,zeracnovic,in,,0,1,0,https://x.com/fx_raptor/status/1865191900153811027,482871306,fx_raptor
1865190402266996874,Sat Dec 07 00:23:40 +0000 2024,0,Pemerintah segera memfinalkan jenis barang mewah yang akan dikenakan tarif PPN 12 persen per 1 Januari 2025. Ada peluang kategori barang mewah diperluas. #Ekonomi #AdadiKompas https://t.co/Z45F05rJ3k,1865190402266996874,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/hariankompas/status/1865190402266996874,255866913,hariankompas
